"row ID","City","Year","Month","MaxTempAvg","MaxTempMax","MinTempMean","MinTempMin","SnowMean_in_CM","SunHourMean","WindGustKmphMean","CloudcoverMean","HumidityMean","PercipMean","TempMean","Mean(windspeedKmph)","PowerPlanName","Col0","NumberOfOutages"
"Row86_Row46_Row436","Gelsenkirchen",2018,"May",23.419354838709687,31,13.870967741935484,7,0,15.283870967741937,13.161290322580644,29.129032258064512,56.67741935483871,0.27419354838709686,23.419354838709687,10.129032258064518,"Scholven",436,4
"Row87_Row46_Row438","Gelsenkirchen",2018,"November",9.833333333333334,17,5.966666666666667,2,0,6.293333333333332,17.000000000000004,47.66666666666668,73.9333333333333,0.05666666666666668,9.833333333333334,11.433333333333335,"Scholven",438,16
"Row88_Row46_Row439","Gelsenkirchen",2018,"October",16.838709677419356,26,10.677419354838706,3,0,8.932258064516127,15.806451612903226,40.548387096774206,66.16129032258065,0.06451612903225806,16.838709677419356,11.258064516129027,"Scholven",439,5
"Row89_Row46_Row440","Gelsenkirchen",2018,"September",21.200000000000003,30,13.866666666666667,8,0,10.466666666666669,13.366666666666662,32.099999999999994,57.73333333333333,0.07999999999999999,21.200000000000003,10.133333333333331,"Scholven",440,2
"Row91_Row41_Row389","Goldisthal",2018,"April",17.233333333333334,25,6.466666666666667,-2,0,11.066666666666663,13.000000000000007,33.733333333333334,74.6,0.3133333333333333,17.233333333333334,8.766666666666667,"PSW Goldisthal",389,4
"Row92_Row41_Row379","Goldisthal",2018,"August",23.709677419354836,31,13.612903225806448,6,0,12.067741935483872,11.64516129032258,32.03225806451613,73.41935483870968,1.7645161290322582,23.709677419354836,7.645161290322581,"PSW Goldisthal",379,18
"Row93_Row41_Row380","Goldisthal",2018,"December",3.2580645161290325,10,-0.03225806451612877,-6,0.2935483870967742,2.9612903225806457,18.548387096774192,82.83870967741932,88.29032258064514,1.9677419354838699,3.2580645161290325,12.516129032258062,"PSW Goldisthal",380,28
"Row94_Row41_Row381","Goldisthal",2018,"February",-1.1071428571428572,3,-6.428571428571429,-15,0.2035714285714286,8.346428571428572,14.89285714285714,51.785714285714285,79.50000000000001,0.2607142857142858,-1.1071428571428572,10.464285714285717,"PSW Goldisthal",381,10
"Row95_Row41_Row382","Goldisthal",2018,"January",3.8387096774193545,7,0.1612903225806451,-5,0.28064516129032263,3.396774193548387,20.096774193548388,83.19354838709677,90.80645161290319,1.1322580645161289,3.8387096774193545,13.290322580645162,"PSW Goldisthal",382,18
"Row96_Row41_Row383","Goldisthal",2018,"July",24.19354838709678,32,12.967741935483872,8,0,15.629032258064514,9.74193548387097,29.06451612903226,72.48387096774192,2.161290322580645,24.19354838709678,6.516129032258064,"PSW Goldisthal",383,10
"Row97_Row41_Row384","Goldisthal",2018,"June",20.63333333333333,26,11.233333333333334,5,0,15.499999999999998,11.833333333333334,46.76666666666668,80.26666666666664,1.2966666666666666,20.63333333333333,8.166666666666664,"PSW Goldisthal",384,5
"Row98_Row41_Row386","Goldisthal",2018,"March",4.29032258064516,14,-2.6774193548387095,-13,0.23548387096774195,8.358064516129033,14.54838709677419,68.99999999999999,83.8709677419355,0.7290322580645163,4.29032258064516,10.096774193548384,"PSW Goldisthal",386,13
"Row99_Row41_Row385","Goldisthal",2018,"May",19.774193548387096,28,9.225806451612902,3,0,14.399999999999997,14.129032258064514,36.16129032258065,76.80645161290322,1.516129032258065,19.774193548387096,9.483870967741936,"PSW Goldisthal",385,11
"Row101_Row41_Row387","Goldisthal",2018,"October",13.870967741935484,23,5.96774193548387,1,0.02903225806451613,8.664516129032252,13.806451612903228,42.67741935483871,81.25806451612902,0.07419354838709677,13.870967741935484,9.096774193548386,"PSW Goldisthal",387,7
"Row102_Row41_Row388","Goldisthal",2018,"September",19.066666666666666,26,9.299999999999994,2,0,10.413333333333332,11.999999999999998,36.233333333333334,73.36666666666665,0.49333333333333323,19.066666666666666,7.966666666666669,"PSW Goldisthal",388,1
"Row104_Row39_Row366","Grevenbroich",2018,"April",18.23333333333334,27,9.533333333333335,3,0,10.006666666666664,17.266666666666666,44.76666666666668,68.03333333333335,0.37999999999999995,18.23333333333334,11.633333333333331,"Neurath",366,19
"Row105_Row39_Row355","Grevenbroich",2018,"August",25.677419354838708,36,16.838709677419352,10,0,11.94516129032258,15.516129032258064,34.38709677419355,58.77419354838709,0.13548387096774195,25.677419354838708,11.38709677419355,"Neurath",355,27
"Row106_Row39_Row356","Grevenbroich",2018,"December",7.612903225806448,14,3.9677419354838714,-1,0.045161290322580656,3.5935483870967744,22.870967741935473,68.3548387096774,80.0967741935484,0.503225806451613,7.612903225806448,14.612903225806445,"Neurath",356,14
"Row107_Row39_Row357","Grevenbroich",2018,"February",3.3571428571428568,7,-1.5714285714285712,-8,0.025,8.60357142857143,18.78571428571429,37.64285714285714,65.67857142857143,0.11428571428571427,3.3571428571428568,13.107142857142854,"Neurath",357,28
"Row108_Row39_Row358","Grevenbroich",2018,"January",7.709677419354838,14,3.8709677419354835,0,0.006451612903225809,4.029032258064516,25.483870967741932,70.48387096774194,82.61290322580648,0.41935483870967755,7.709677419354838,16.38709677419354,"Neurath",358,19
"Row109_Row39_Row359","Grevenbroich",2018,"July",27.70967741935484,35,16.903225806451612,11,0,15.887096774193552,13.06451612903226,21.096774193548388,54.38709677419355,0.24193548387096775,27.70967741935484,9.322580645161288,"Neurath",359,27
"Row110_Row39_Row360","Grevenbroich",2018,"June",22.5,29,14.099999999999996,8,0,15.126666666666669,14.966666666666665,43.73333333333333,70.76666666666667,0.3566666666666668,22.5,10.700000000000001,"Neurath",360,18
"Row111_Row39_Row362","Grevenbroich",2018,"March",8.870967741935484,15,1.935483870967742,-7,0.035483870967741936,8.796774193548389,20.161290322580648,58.32258064516129,72.48387096774192,0.48387096774193544,8.870967741935484,13.774193548387096,"Neurath",362,39
"Row112_Row39_Row361","Grevenbroich",2018,"May",22.48387096774193,29,12.322580645161288,6,0,15.12258064516129,14.903225806451612,29.064516129032256,65.19354838709677,0.4806451612903227,22.48387096774193,10.516129032258062,"Neurath",361,30
"Row113_Row39_Row363","Grevenbroich",2018,"November",10,16,5.166666666666666,1,0,6.443333333333333,19.066666666666663,45.06666666666667,77.16666666666664,0.31333333333333335,10,12.166666666666668,"Neurath",363,48
